customer_id,age_band,tenure_months,contract_type,monthly_charge,monthly_minutes,monthly_data_gb,support_tickets_6m,payment_method,churned
NT-01969,18-24,28,Month-to-month,50.27,432,12.5,0,Direct debit,0
NT-01970,18-24,77,Month-to-month,24.96,505,12.8,1,Bank transfer,0
NT-01971,55-64,45,Month-to-month,32.21,996,2.1,1,Credit card (tokenised),0
NT-01972,25-34,48,Month-to-month,47.34,344,4.4,3,Direct debit,1
NT-01973,35-44,26,Month-to-month,47.38,486,10.6,1,Direct debit,0
NT-01974,25-34,48,One-year,24.67,269,8.7,2,Credit card (tokenised),0
NT-01975,65+,19,One-year,44.32,159,17.5,3,Direct debit,0
NT-01976,25-34,31,Month-to-month,24.22,226,11.0,0,Direct debit,1
NT-01977,35-44,44,Month-to-month,40.79,299,3.8,1,Credit card (tokenised),0
NT-01978,55-64,43,Month-to-month,28.59,431,7.2,1,Direct debit,0
NT-01979,55-64,12,One-year,25.82,894,3.9,3,Direct debit,0
NT-01980,25-34,69,One-year,38.42,327,20.4,4,Bank transfer,0
NT-01981,55-64,17,Month-to-month,29.32,242,8.1,1,Credit card (tokenised),0
NT-01982,35-44,93,Month-to-month,62.22,241,8.5,0,Credit card (tokenised),0
NT-01983,35-44,44,Two-year,30.59,395,5.0,2,Credit card (tokenised),0
NT-01984,18-24,42,Month-to-month,23.7,389,3.1,1,Direct debit,0
NT-01985,18-24,18,Month-to-month,27.21,372,7.3,2,Credit card (tokenised),0
NT-01986,45-54,22,Month-to-month,37.79,308,4.5,1,Direct debit,0
NT-01987,35-44,66,One-year,39.34,520,0.6,1,Bank transfer,0
NT-01988,35-44,62,Two-year,41.71,77,7.6,0,Direct debit,0
NT-01989,45-54,26,Two-year,48.94,466,8.3,0,Bank transfer,0
NT-01990,55-64,25,One-year,17.95,255,6.5,1,Credit card (tokenised),0
NT-01991,25-34,26,Month-to-month,49.49,419,3.6,0,Direct debit,0
NT-01992,45-54,50,Month-to-month,27.03,459,8.2,0,Direct debit,0
NT-01993,18-24,48,Month-to-month,42.82,238,8.9,0,Direct debit,0
NT-01994,45-54,35,Two-year,58.65,1078,4.4,0,Direct debit,0
NT-01995,45-54,31,One-year,28.42,175,9.6,0,Credit card (tokenised),0
NT-01996,65+,26,Month-to-month,27.92,689,3.7,0,Credit card (tokenised),0
NT-01997,18-24,89,Month-to-month,25.71,306,28.5,0,Credit card (tokenised),0
NT-01998,18-24,13,Month-to-month,33.94,566,3.4,0,Direct debit,0
NT-01999,25-34,23,Two-year,53.18,101,0.7,0,Direct debit,0
NT-02000,25-34,34,Month-to-month,24.63,446,6.3,1,Credit card (tokenised),1
NT-02001,25-34,11,Month-to-month,32.07,322,9.8,1,Credit card (tokenised),0
NT-02002,65+,21,Month-to-month,49.71,470,25.3,0,Direct debit,1
NT-02003,25-34,77,Month-to-month,45.49,469,8.1,2,Direct debit,0
NT-02004,25-34,46,Two-year,32.0,543,4.6,0,Direct debit,0
NT-02005,45-54,21,Two-year,35.47,682,13.3,1,Direct debit,0
NT-02006,35-44,21,Two-year,48.99,788,7.8,1,Credit card (tokenised),0
NT-02007,55-64,13,One-year,56.98,122,7.2,1,Direct debit,0
NT-02008,18-24,23,One-year,58.41,92,12.6,1,Bank transfer,1
NT-02009,35-44,38,One-year,54.56,250,12.0,1,Direct debit,0
NT-02010,18-24,35,Month-to-month,29.96,378,8.0,3,Direct debit,0
NT-02011,18-24,23,One-year,59.82,257,8.6,1,Direct debit,1
NT-02012,65+,17,Month-to-month,29.13,571,18.9,2,Credit card (tokenised),0
NT-02013,18-24,26,One-year,18.19,748,6.7,2,Credit card (tokenised),0
NT-02014,35-44,26,Month-to-month,39.35,524,20.0,0,Bank transfer,0
NT-02015,35-44,43,Month-to-month,55.71,134,4.1,1,Direct debit,0
NT-02016,25-34,33,One-year,45.96,694,7.3,1,Direct debit,0
NT-02017,55-64,30,Two-year,37.12,231,12.7,0,Bank transfer,0
NT-02018,18-24,52,Month-to-month,41.5,67,14.8,2,Direct debit,1
NT-02019,45-54,62,Month-to-month,44.39,154,8.5,2,Credit card (tokenised),0
NT-02020,65+,35,Two-year,39.77,565,11.3,1,Credit card (tokenised),0
NT-02021,35-44,35,One-year,34.46,476,10.2,1,Direct debit,0
NT-02022,65+,27,Month-to-month,29.11,335,7.0,1,Direct debit,0
NT-02023,18-24,18,One-year,39.35,271,22.5,1,Credit card (tokenised),0
NT-02024,35-44,45,Month-to-month,36.53,143,5.2,0,Credit card (tokenised),0
NT-02025,25-34,40,Month-to-month,38.04,247,26.7,1,Credit card (tokenised),0
NT-02026,45-54,28,Two-year,50.55,119,2.3,1,Direct debit,0
NT-02027,65+,33,Month-to-month,35.03,474,10.0,1,Credit card (tokenised),0
NT-02028,25-34,51,Month-to-month,35.5,558,8.6,0,Credit card (tokenised),0
NT-02029,45-54,55,Month-to-month,40.28,488,3.9,2,Credit card (tokenised),0
NT-02030,25-34,5,Month-to-month,69.51,586,25.7,0,Direct debit,1
NT-02031,35-44,20,Month-to-month,24.9,367,26.9,0,Bank transfer,1
NT-02032,35-44,28,Month-to-month,51.1,571,2.5,1,Direct debit,1
NT-02033,65+,15,Month-to-month,34.41,43,2.5,0,Direct debit,0
NT-02034,45-54,33,Month-to-month,37.27,314,11.6,1,Direct debit,0
NT-02035,25-34,21,Month-to-month,22.25,481,31.5,3,Credit card (tokenised),0
NT-02036,18-24,34,Month-to-month,60.57,227,8.8,1,Direct debit,0
NT-02037,25-34,21,One-year,40.67,301,19.4,0,Bank transfer,0
NT-02038,25-34,22,One-year,45.91,306,7.5,1,Credit card (tokenised),1
NT-02039,25-34,33,Month-to-month,20.01,344,33.0,1,Credit card (tokenised),0
NT-02040,55-64,46,One-year,30.29,185,17.4,0,Credit card (tokenised),0
NT-02041,35-44,39,Two-year,42.95,307,2.5,2,Direct debit,1
NT-02042,35-44,28,Two-year,36.07,557,14.4,0,Credit card (tokenised),0
NT-02043,18-24,9,Month-to-month,43.36,140,8.2,0,Bank transfer,1
NT-02044,55-64,21,One-year,63.23,191,3.2,0,Direct debit,0
NT-02045,45-54,20,Month-to-month,44.06,326,17.3,0,Credit card (tokenised),0
NT-02046,18-24,42,Month-to-month,32.62,475,8.3,0,Credit card (tokenised),0
NT-02047,45-54,31,Month-to-month,30.18,141,8.8,1,Credit card (tokenised),0
NT-02048,35-44,32,Month-to-month,28.82,223,6.7,1,Direct debit,0
NT-02049,18-24,18,Month-to-month,32.87,779,5.8,1,Direct debit,0
NT-02050,35-44,56,One-year,33.37,350,28.4,0,Direct debit,0
NT-02051,35-44,32,One-year,39.43,457,28.7,1,Direct debit,0
NT-02052,25-34,18,Month-to-month,44.34,589,14.4,1,Bank transfer,0
NT-02053,65+,18,Month-to-month,43.23,351,8.6,1,Direct debit,1
NT-02054,55-64,34,Month-to-month,39.59,144,34.4,1,Credit card (tokenised),0
NT-02055,45-54,17,Month-to-month,40.41,286,14.3,1,Direct debit,1
NT-02056,35-44,20,Two-year,68.43,474,8.9,0,Credit card (tokenised),0
NT-02057,35-44,15,One-year,29.33,502,5.1,2,Direct debit,0
NT-02058,45-54,42,Two-year,37.56,232,29.6,1,Credit card (tokenised),0
NT-02059,35-44,17,One-year,16.58,216,11.0,2,Credit card (tokenised),0
NT-02060,18-24,61,Month-to-month,33.41,216,25.8,1,Direct debit,0
NT-02061,35-44,36,Month-to-month,27.21,506,20.7,2,Credit card (tokenised),0
NT-02062,55-64,15,Month-to-month,29.24,243,25.6,0,Bank transfer,0
NT-02063,35-44,39,Month-to-month,23.77,81,2.0,1,Direct debit,0
NT-02064,18-24,56,One-year,21.77,270,24.0,2,Bank transfer,0
NT-02065,55-64,28,Month-to-month,39.47,468,3.9,1,Credit card (tokenised),0
NT-02066,25-34,59,Month-to-month,46.52,568,5.0,1,Bank transfer,0
NT-02067,25-34,37,One-year,28.74,227,15.6,1,Bank transfer,0
NT-02068,25-34,21,Two-year,13.67,323,14.1,0,Direct debit,0
NT-02069,25-34,78,Month-to-month,39.33,313,13.0,0,Credit card (tokenised),0
NT-02070,45-54,13,One-year,43.63,288,4.6,1,Credit card (tokenised),0
NT-02071,35-44,24,Month-to-month,46.08,287,3.0,0,Direct debit,0
NT-02072,25-34,28,Month-to-month,25.74,83,25.7,0,Bank transfer,0
NT-02073,55-64,71,Month-to-month,30.73,432,15.0,1,Credit card (tokenised),0
NT-02074,55-64,42,Month-to-month,24.68,577,10.4,0,Direct debit,0
NT-02075,55-64,38,One-year,29.13,292,29.7,1,Direct debit,0
NT-02076,25-34,19,Month-to-month,28.52,168,21.3,0,Credit card (tokenised),1
NT-02077,35-44,27,One-year,31.88,411,22.9,2,Direct debit,0
NT-02078,65+,21,Two-year,34.98,890,13.0,1,Direct debit,0
NT-02079,55-64,38,Month-to-month,39.38,403,2.4,1,Bank transfer,0
NT-02080,18-24,52,One-year,27.85,363,3.7,2,Credit card (tokenised),0
NT-02081,18-24,86,Month-to-month,36.32,178,2.6,0,Credit card (tokenised),0
NT-02082,35-44,22,Month-to-month,27.12,89,6.7,1,Direct debit,0
NT-02083,65+,12,One-year,16.94,305,18.1,1,Direct debit,0
NT-02084,35-44,24,One-year,44.49,405,7.3,0,Direct debit,0
NT-02085,35-44,48,Month-to-month,30.05,688,14.0,1,Credit card (tokenised),0
NT-02086,18-24,18,Two-year,17.2,354,6.1,1,Direct debit,0
NT-02087,45-54,29,Month-to-month,44.73,105,10.0,1,Direct debit,1
NT-02088,55-64,39,Two-year,34.99,180,5.9,0,Bank transfer,1
NT-02089,35-44,23,Month-to-month,43.43,371,10.9,1,Credit card (tokenised),1
NT-02090,55-64,33,Month-to-month,43.02,370,7.0,0,Credit card (tokenised),0
NT-02091,65+,17,Month-to-month,24.87,498,6.3,0,Credit card (tokenised),0
NT-02092,25-34,53,Month-to-month,49.17,197,13.2,3,Direct debit,0
NT-02093,35-44,25,One-year,16.01,701,1.2,0,Direct debit,1
NT-02094,25-34,32,One-year,33.23,427,15.7,0,Bank transfer,0
NT-02095,55-64,9,Month-to-month,32.44,193,12.5,0,Direct debit,0
NT-02096,35-44,15,Month-to-month,28.68,280,19.9,0,Credit card (tokenised),0
NT-02097,45-54,47,Month-to-month,52.71,145,12.2,3,Credit card (tokenised),0
NT-02098,55-64,23,Month-to-month,41.61,495,19.9,2,Credit card (tokenised),1
NT-02099,35-44,17,One-year,21.1,619,10.4,1,Direct debit,0
NT-02100,65+,12,One-year,22.84,832,3.9,0,Credit card (tokenised),0
NT-02101,35-44,53,Two-year,63.85,317,7.1,1,Direct debit,0
NT-02102,25-34,41,Month-to-month,32.28,380,15.6,0,Direct debit,0
NT-02103,45-54,40,Month-to-month,28.45,360,12.8,0,Credit card (tokenised),0
NT-02104,55-64,63,One-year,51.88,599,5.1,2,Credit card (tokenised),0
NT-02105,25-34,24,Two-year,16.67,209,8.3,2,Credit card (tokenised),0
NT-02106,55-64,13,One-year,54.64,280,15.9,3,Credit card (tokenised),0
NT-02107,65+,30,Month-to-month,28.43,389,7.2,0,Direct debit,0
NT-02108,25-34,69,Month-to-month,44.18,578,16.4,2,Direct debit,0
NT-02109,65+,30,One-year,32.25,664,6.4,0,Direct debit,0
NT-02110,25-34,51,One-year,19.11,544,4.7,1,Credit card (tokenised),0
NT-02111,25-34,13,Two-year,40.14,296,3.2,2,Direct debit,0
NT-02112,25-34,19,Month-to-month,49.37,456,14.9,0,Direct debit,0
NT-02113,55-64,46,Two-year,12.0,333,5.7,3,Bank transfer,0
NT-02114,45-54,32,Month-to-month,24.13,242,12.5,0,Direct debit,0
NT-02115,25-34,27,Two-year,52.85,358,3.1,2,Direct debit,0
NT-02116,35-44,50,Two-year,42.77,1197,6.5,0,Credit card (tokenised),0
NT-02117,45-54,45,One-year,43.57,206,9.3,1,Direct debit,0
NT-02118,18-24,32,One-year,49.17,221,17.1,1,Direct debit,0
NT-02119,55-64,6,Month-to-month,43.61,318,2.4,0,Bank transfer,0
NT-02120,55-64,29,Month-to-month,39.77,566,6.2,2,Bank transfer,0
NT-02121,35-44,36,Month-to-month,51.39,103,12.2,1,Direct debit,0
NT-02122,65+,10,Month-to-month,33.32,511,14.9,1,Direct debit,0
NT-02123,35-44,36,Month-to-month,37.8,237,5.2,0,Credit card (tokenised),0
NT-02124,65+,52,Month-to-month,47.91,489,19.4,0,Direct debit,0
NT-02125,45-54,29,Two-year,28.82,393,6.8,1,Direct debit,0
NT-02126,45-54,16,Month-to-month,55.1,275,4.5,0,Direct debit,0
NT-02127,25-34,6,One-year,41.5,134,2.8,0,Direct debit,0
NT-02128,55-64,36,One-year,24.21,578,16.4,0,Bank transfer,0
NT-02129,35-44,10,Month-to-month,35.68,312,23.5,0,Direct debit,1
NT-02130,25-34,40,Month-to-month,21.37,275,12.7,0,Direct debit,0
NT-02131,18-24,68,Month-to-month,39.03,213,32.3,0,Credit card (tokenised),1
NT-02132,35-44,19,One-year,33.45,413,6.7,0,Direct debit,0
NT-02133,35-44,26,One-year,27.62,569,10.8,0,Credit card (tokenised),0
NT-02134,45-54,70,Month-to-month,16.64,334,9.1,1,Direct debit,0
NT-02135,55-64,31,One-year,28.5,212,1.0,1,Credit card (tokenised),0
NT-02136,18-24,23,Month-to-month,35.83,647,2.1,2,Credit card (tokenised),1
NT-02137,45-54,48,One-year,33.54,170,5.4,1,Direct debit,0
NT-02138,25-34,23,Month-to-month,20.96,301,21.8,0,Direct debit,0
NT-02139,55-64,19,One-year,38.26,601,7.4,2,Credit card (tokenised),0
NT-02140,55-64,39,Two-year,26.17,286,27.2,0,Credit card (tokenised),0
NT-02141,35-44,50,One-year,49.06,128,5.4,1,Direct debit,0
NT-02142,45-54,5,Month-to-month,50.83,377,30.1,0,Bank transfer,1
NT-02143,25-34,19,Month-to-month,34.92,657,3.9,1,Bank transfer,0
NT-02144,35-44,32,One-year,56.91,239,3.3,0,Direct debit,0
NT-02145,55-64,26,Month-to-month,36.31,258,15.4,1,Credit card (tokenised),1
NT-02146,35-44,29,Month-to-month,22.39,574,1.3,1,Direct debit,0
NT-02147,25-34,16,One-year,52.22,39,2.3,1,Direct debit,0
NT-02148,35-44,41,Month-to-month,57.37,667,14.6,0,Direct debit,0
NT-02149,55-64,60,Month-to-month,49.94,227,31.4,0,Credit card (tokenised),0
NT-02150,25-34,18,Two-year,28.83,107,21.9,3,Direct debit,0
NT-02151,25-34,41,Month-to-month,23.18,293,11.9,1,Credit card (tokenised),0
NT-02152,45-54,47,Month-to-month,33.8,471,13.3,2,Credit card (tokenised),0
NT-02153,55-64,32,One-year,67.72,276,8.5,2,Credit card (tokenised),1
NT-02154,18-24,40,Two-year,23.88,155,3.3,0,Credit card (tokenised),0
NT-02155,25-34,20,Month-to-month,47.85,569,10.2,0,Credit card (tokenised),0
NT-02156,25-34,59,One-year,36.89,306,5.2,0,Direct debit,0
NT-02157,25-34,50,One-year,49.33,96,15.0,1,Bank transfer,0
NT-02158,35-44,53,Month-to-month,22.88,103,25.0,1,Direct debit,0
NT-02159,45-54,15,Month-to-month,35.01,413,3.3,1,Credit card (tokenised),0
NT-02160,45-54,37,Month-to-month,27.22,129,1.4,1,Credit card (tokenised),0
NT-02161,45-54,20,One-year,27.91,840,38.5,0,Direct debit,0
NT-02162,25-34,61,One-year,46.84,352,23.1,1,Direct debit,0
NT-02163,55-64,19,Month-to-month,24.57,197,1.3,1,Direct debit,0
NT-02164,35-44,33,One-year,41.48,193,18.1,1,Direct debit,0
NT-02165,65+,8,One-year,38.67,343,9.0,0,Bank transfer,0
NT-02166,45-54,33,Month-to-month,26.55,734,25.5,0,Credit card (tokenised),0
NT-02167,18-24,15,One-year,29.15,224,14.7,2,Direct debit,1
NT-02168,45-54,38,Month-to-month,42.01,283,16.5,1,Credit card (tokenised),0
NT-02169,25-34,27,Two-year,37.7,407,18.2,0,Bank transfer,0
NT-02170,45-54,24,One-year,38.46,286,0.6,0,Bank transfer,0
NT-02171,18-24,62,One-year,35.21,126,16.1,0,Direct debit,0
NT-02172,25-34,80,One-year,34.43,344,24.9,0,Credit card (tokenised),0
NT-02173,55-64,12,One-year,37.74,221,10.9,0,Bank transfer,0
NT-02174,25-34,24,Two-year,55.27,276,3.5,1,Credit card (tokenised),0
NT-02175,55-64,44,One-year,44.35,790,8.3,1,Bank transfer,0
NT-02176,25-34,35,Two-year,36.43,286,7.6,0,Bank transfer,1
NT-02177,45-54,43,One-year,25.02,64,11.3,0,Credit card (tokenised),0
NT-02178,45-54,28,Month-to-month,32.97,269,28.8,0,Credit card (tokenised),0
NT-02179,35-44,51,Two-year,26.96,313,7.9,1,Direct debit,0
NT-02180,25-34,32,One-year,28.44,466,5.2,0,Bank transfer,0
NT-02181,25-34,36,One-year,15.55,376,21.6,0,Credit card (tokenised),0
NT-02182,18-24,15,Two-year,37.86,373,5.4,1,Credit card (tokenised),0
NT-02183,25-34,30,Month-to-month,62.81,392,9.8,0,Credit card (tokenised),0
NT-02184,45-54,44,Month-to-month,40.35,504,21.9,0,Bank transfer,0
NT-02185,65+,34,Month-to-month,46.73,124,6.2,1,Credit card (tokenised),0
NT-02186,55-64,72,One-year,49.52,953,18.2,1,Direct debit,0
NT-02187,55-64,31,One-year,34.56,259,8.3,1,Credit card (tokenised),0
NT-02188,55-64,37,Two-year,35.36,163,2.6,1,Credit card (tokenised),0
NT-02189,45-54,32,Month-to-month,21.24,413,14.5,0,Credit card (tokenised),0
NT-02190,25-34,28,One-year,40.36,278,12.1,1,Bank transfer,0
NT-02191,65+,45,Two-year,38.67,544,12.3,1,Bank transfer,0
NT-02192,45-54,27,One-year,27.73,228,2.7,0,Credit card (tokenised),0
NT-02193,35-44,14,Month-to-month,51.78,585,13.4,1,Direct debit,0
NT-02194,18-24,61,One-year,28.68,165,13.8,1,Direct debit,0
NT-02195,35-44,21,Two-year,72.17,845,26.6,1,Credit card (tokenised),0
NT-02196,35-44,12,Two-year,42.84,322,13.0,0,Direct debit,0
NT-02197,55-64,40,One-year,37.74,715,5.4,0,Credit card (tokenised),0
NT-02198,35-44,64,Two-year,61.27,148,20.0,0,Credit card (tokenised),0
NT-02199,35-44,40,Month-to-month,12.0,491,30.1,3,Direct debit,0
NT-02200,65+,56,Month-to-month,34.57,484,16.0,2,Direct debit,0
NT-02201,18-24,17,Two-year,32.8,292,9.4,1,Bank transfer,1
NT-02202,35-44,14,Month-to-month,35.83,67,2.8,0,Credit card (tokenised),1
NT-02203,18-24,24,Month-to-month,40.71,494,8.7,0,Direct debit,0
NT-02204,45-54,49,Month-to-month,35.47,266,20.2,1,Credit card (tokenised),0
NT-02205,65+,38,One-year,54.81,651,7.7,0,Credit card (tokenised),0
NT-02206,25-34,40,One-year,43.22,555,2.4,0,Direct debit,0
NT-02207,55-64,31,Month-to-month,43.81,649,15.2,2,Credit card (tokenised),0
NT-02208,25-34,24,Two-year,43.55,446,9.9,1,Direct debit,0
NT-02209,65+,32,Two-year,22.54,349,6.6,1,Credit card (tokenised),0
NT-02210,45-54,27,Month-to-month,40.42,730,4.9,1,Bank transfer,0
NT-02211,55-64,23,Month-to-month,40.84,1151,7.4,1,Direct debit,0
NT-02212,18-24,36,One-year,24.51,331,3.8,0,Bank transfer,0
NT-02213,65+,25,One-year,48.63,643,12.3,1,Bank transfer,1
NT-02214,45-54,34,Month-to-month,13.55,214,4.9,3,Direct debit,0
NT-02215,25-34,8,Month-to-month,68.24,160,1.1,0,Direct debit,0
NT-02216,55-64,32,Month-to-month,37.55,216,17.3,2,Credit card (tokenised),0
NT-02217,25-34,25,Month-to-month,27.73,205,13.7,0,Direct debit,0
NT-02218,55-64,58,Month-to-month,45.41,503,8.4,0,Direct debit,0
NT-02219,18-24,11,One-year,45.51,243,3.4,1,Direct debit,0
NT-02220,45-54,31,One-year,62.55,169,26.8,1,Direct debit,0
NT-02221,35-44,45,One-year,59.39,170,18.4,1,Direct debit,0
NT-02222,18-24,27,Month-to-month,22.04,441,2.4,0,Credit card (tokenised),1
NT-02223,25-34,25,One-year,34.76,501,12.4,0,Credit card (tokenised),0
NT-02224,18-24,45,Month-to-month,27.08,460,6.2,0,Credit card (tokenised),0
NT-02225,35-44,38,Month-to-month,46.91,490,4.6,1,Credit card (tokenised),0
NT-02226,25-34,39,One-year,54.98,267,22.6,2,Bank transfer,0
NT-02227,45-54,23,One-year,22.2,936,20.0,1,Bank transfer,0
NT-02228,25-34,22,Month-to-month,37.24,271,4.6,1,Credit card (tokenised),0
NT-02229,25-34,34,One-year,30.42,234,8.7,0,Direct debit,0
NT-02230,45-54,46,Two-year,48.13,495,6.9,4,Direct debit,0
NT-02231,18-24,13,One-year,42.91,264,5.5,3,Bank transfer,0
NT-02232,65+,28,One-year,52.11,232,11.3,0,Bank transfer,0
NT-02233,55-64,22,Two-year,32.95,278,3.7,0,Credit card (tokenised),0
NT-02234,45-54,30,One-year,36.6,368,3.0,0,Credit card (tokenised),0
NT-02235,45-54,42,One-year,42.73,586,8.2,0,Credit card (tokenised),0
NT-02236,55-64,18,Month-to-month,34.75,101,7.4,0,Direct debit,0
NT-02237,25-34,40,Month-to-month,41.59,587,1.9,0,Direct debit,0
NT-02238,18-24,24,One-year,53.24,123,19.8,0,Direct debit,0
NT-02239,25-34,50,One-year,63.6,136,38.6,1,Credit card (tokenised),0
NT-02240,55-64,19,Month-to-month,32.14,380,23.6,1,Credit card (tokenised),0
NT-02241,18-24,46,Two-year,63.77,107,2.7,1,Direct debit,0
NT-02242,45-54,14,Month-to-month,31.97,228,22.0,0,Direct debit,0
NT-02243,65+,32,One-year,48.43,550,3.5,0,Bank transfer,0
NT-02244,55-64,41,Month-to-month,32.07,494,13.9,3,Direct debit,0
NT-02245,35-44,19,Month-to-month,25.64,585,6.9,0,Bank transfer,0
NT-02246,18-24,7,One-year,52.67,218,15.9,1,Credit card (tokenised),0
NT-02247,55-64,23,Month-to-month,37.41,272,9.3,0,Direct debit,0
NT-02248,45-54,30,Month-to-month,53.41,128,18.5,1,Direct debit,1
NT-02249,18-24,25,Month-to-month,47.02,277,24.1,1,Credit card (tokenised),0
NT-02250,18-24,22,Month-to-month,42.93,132,10.8,0,Credit card (tokenised),0
NT-02251,65+,45,One-year,44.61,1176,5.3,1,Direct debit,0
NT-02252,45-54,53,Two-year,51.06,420,13.6,2,Direct debit,0
NT-02253,55-64,51,Month-to-month,49.12,366,42.0,1,Direct debit,1
NT-02254,55-64,37,One-year,33.15,210,4.1,1,Credit card (tokenised),0
NT-02255,35-44,40,One-year,43.08,197,4.0,2,Direct debit,0
NT-02256,35-44,17,Two-year,56.01,248,7.6,3,Credit card (tokenised),0
NT-02257,35-44,28,Two-year,38.54,394,8.1,1,Bank transfer,0
NT-02258,25-34,31,One-year,32.07,161,8.6,1,Direct debit,1
NT-02259,35-44,34,Month-to-month,30.54,130,23.8,1,Direct debit,0
NT-02260,55-64,34,Month-to-month,48.19,38,15.3,1,Direct debit,0
NT-02261,45-54,30,Month-to-month,35.11,426,13.8,2,Direct debit,0
NT-02262,55-64,37,One-year,42.35,298,10.3,2,Direct debit,0
NT-02263,35-44,33,One-year,34.54,247,5.4,0,Direct debit,0
NT-02264,45-54,33,One-year,52.09,159,7.8,2,Credit card (tokenised),0
NT-02265,45-54,20,One-year,39.8,248,6.7,1,Direct debit,1
NT-02266,45-54,15,Month-to-month,55.14,658,10.2,2,Direct debit,0
NT-02267,45-54,34,One-year,54.7,191,3.0,1,Bank transfer,0
NT-02268,25-34,23,Month-to-month,36.94,455,3.7,0,Credit card (tokenised),1
NT-02269,35-44,20,Month-to-month,54.0,494,3.5,2,Bank transfer,0
NT-02270,18-24,41,Month-to-month,33.95,151,1.9,1,Direct debit,0
NT-02271,35-44,29,Two-year,41.19,170,19.0,0,Direct debit,0
NT-02272,35-44,56,Month-to-month,28.64,308,17.9,0,Credit card (tokenised),0
NT-02273,45-54,39,One-year,45.12,909,8.8,0,Credit card (tokenised),0
NT-02274,65+,19,Month-to-month,41.62,552,9.8,0,Bank transfer,0
NT-02275,45-54,41,Month-to-month,44.17,309,3.1,0,Credit card (tokenised),0
NT-02276,45-54,36,Two-year,21.68,563,45.0,0,Credit card (tokenised),0
NT-02277,35-44,19,One-year,14.13,63,10.6,2,Credit card (tokenised),0
NT-02278,45-54,22,Month-to-month,24.41,293,11.3,0,Credit card (tokenised),0
NT-02279,18-24,40,Month-to-month,43.99,60,13.6,0,Credit card (tokenised),0
NT-02280,25-34,10,Two-year,46.08,352,20.4,1,Direct debit,0
NT-02281,35-44,8,Month-to-month,51.55,480,14.3,1,Credit card (tokenised),1
NT-02282,35-44,32,One-year,33.15,227,10.5,1,Credit card (tokenised),1
NT-02283,18-24,31,Month-to-month,40.5,220,9.6,0,Bank transfer,0
NT-02284,25-34,34,Month-to-month,29.59,313,3.6,0,Bank transfer,0
NT-02285,25-34,31,Month-to-month,54.41,240,20.5,0,Direct debit,0
NT-02286,65+,37,One-year,29.49,263,14.2,1,Bank transfer,0
NT-02287,25-34,53,One-year,52.14,597,10.7,1,Bank transfer,0
NT-02288,35-44,30,Month-to-month,34.98,495,7.7,1,Direct debit,0
NT-02289,25-34,12,One-year,56.9,397,8.6,1,Credit card (tokenised),0
NT-02290,45-54,9,Two-year,40.2,111,9.2,0,Direct debit,0
NT-02291,25-34,24,Two-year,39.93,439,5.7,2,Direct debit,0
NT-02292,25-34,25,Month-to-month,28.95,306,17.0,0,Credit card (tokenised),0
NT-02293,35-44,14,Month-to-month,64.0,21,5.1,1,Direct debit,0
NT-02294,18-24,7,Two-year,49.89,242,18.5,0,Credit card (tokenised),0
NT-02295,18-24,24,Month-to-month,44.14,264,15.4,3,Direct debit,0
NT-02296,25-34,64,Month-to-month,40.87,666,9.6,0,Credit card (tokenised),0
NT-02297,18-24,36,Two-year,30.07,541,2.8,1,Direct debit,0
NT-02298,18-24,34,Month-to-month,46.08,261,11.4,0,Credit card (tokenised),0
NT-02299,25-34,27,Month-to-month,37.2,751,7.5,1,Credit card (tokenised),0
